FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA
YYYY-MM-DD HH:MM:SS,s,Mag,True,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft
2021-07-02 06:13:30,678521610,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,63,1286
2021-07-02 06:14:00,678521640,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1296
2021-07-02 06:14:30,678521670,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.84,67,1284
2021-07-02 06:15:00,678521700,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,61,1294
2021-07-02 06:15:30,678521730,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,63,1299
2021-07-02 06:16:00,678521760,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,63,1284
2021-07-02 06:16:30,678521790,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,61,1282
2021-07-02 06:17:00,678521820,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1289
2021-07-02 06:17:30,678521850,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.84,67,1284
2021-07-02 06:18:00,678521880,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,61,1304
2021-07-02 06:18:30,678521910,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,70,1313
2021-07-02 06:19:00,678521940,168,168,0.0,0.0,0.0,72.2,72.3,100.0,75.2,72.2,72.3,29.84,67,1294
2021-07-02 06:19:30,678521970,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1296
2021-07-02 06:20:00,678522000,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1294
2021-07-02 06:20:30,678522030,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.83,70,1304
2021-07-02 06:21:00,678522060,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1299
2021-07-02 06:21:30,678522090,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,67,1301
2021-07-02 06:22:00,678522120,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,61,1294
2021-07-02 06:22:30,678522150,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,63,1306
2021-07-02 06:23:00,678522180,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.85,61,1282
2021-07-02 06:23:30,678522210,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1286
2021-07-02 06:24:00,678522240,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,63,1284
2021-07-02 06:24:30,678522270,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,63,1284
2021-07-02 06:25:00,678522300,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,70,1306
2021-07-02 06:25:30,678522330,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1299
2021-07-02 06:26:00,678522360,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1296
2021-07-02 06:26:30,678522390,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,58,1286
2021-07-02 06:27:00,678522420,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,70,1304
2021-07-02 06:27:30,678522450,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,63,1304
2021-07-02 06:28:00,678522480,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1294
2021-07-02 06:28:30,678522510,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,63,1286
2021-07-02 06:29:00,678522540,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1289
2021-07-02 06:29:30,678522570,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1289
2021-07-02 06:30:00,678522600,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1286
2021-07-02 06:30:30,678522630,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1289
2021-07-02 06:31:00,678522660,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.83,72,1301
2021-07-02 06:31:30,678522690,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1301
2021-07-02 06:32:00,678522720,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1299
2021-07-02 06:32:30,678522750,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1299
2021-07-02 06:33:00,678522780,168,168,0.0,0.0,0.0,72.2,72.3,100.0,75.2,72.2,72.3,29.84,67,1294
2021-07-02 06:33:30,678522810,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,67,1286
2021-07-02 06:34:00,678522840,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.83,72,1291
2021-07-02 06:34:30,678522870,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1296
2021-07-02 06:35:00,678522900,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1296
2021-07-02 06:35:30,678522930,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.83,72,1304
2021-07-02 06:36:00,678522960,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,70,1294
2021-07-02 06:36:30,678522990,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.83,72,1308
2021-07-02 06:37:00,678523020,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,70,1291
2021-07-02 06:37:30,678523050,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1299
2021-07-02 06:38:00,678523080,168,168,0.0,0.0,0.0,72.2,72.3,100.0,75.2,72.2,72.3,29.84,67,1294
2021-07-02 06:38:30,678523110,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.84,70,1294
2021-07-02 06:39:00,678523140,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.85,61,1299
2021-07-02 06:39:30,678523170,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,67,1304
2021-07-02 06:40:00,678523200,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1301
2021-07-02 06:40:30,678523230,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,61,1294
2021-07-02 06:41:00,678523260,168,168,0.0,0.0,0.0,72.2,72.3,100.0,75.2,72.2,72.3,29.84,67,1294
2021-07-02 06:41:30,678523290,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,70,1308
2021-07-02 06:42:00,678523320,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1299
2021-07-02 06:42:30,678523350,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,70,1316
2021-07-02 06:43:00,678523380,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,63,1301
2021-07-02 06:43:30,678523410,168,168,0.0,0.0,0.0,72.2,72.3,100.0,75.2,72.2,72.3,29.84,67,1294
2021-07-02 06:44:00,678523440,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,70,1318
2021-07-02 06:44:30,678523470,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,61,1289
2021-07-02 06:45:00,678523500,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,63,1304
2021-07-02 06:45:30,678523530,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1301
2021-07-02 06:46:00,678523560,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,70,1311
2021-07-02 06:46:30,678523590,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,70,1306
2021-07-02 06:47:00,678523620,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,67,1308
2021-07-02 06:47:30,678523650,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,67,1296
2021-07-02 06:48:00,678523680,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,67,1308
2021-07-02 06:48:30,678523710,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,61,1291
2021-07-02 06:49:00,678523740,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,67,1301
2021-07-02 06:49:30,678523770,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,70,1325
2021-07-02 06:50:00,678523800,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,63,1311
2021-07-02 06:50:30,678523830,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,61,1304
2021-07-02 06:51:00,678523860,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,67,1308
2021-07-02 06:51:30,678523890,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.85,58,1291
2021-07-02 06:52:00,678523920,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,63,1301
2021-07-02 06:52:30,678523950,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,61,1296
2021-07-02 06:53:00,678523980,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,63,1301
2021-07-02 06:53:30,678524010,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,70,1325
2021-07-02 06:54:00,678524040,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.84,61,1318
2021-07-02 06:54:30,678524070,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,67,1313
2021-07-02 06:55:00,678524100,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,63,1308
2021-07-02 06:55:30,678524130,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,67,1316
2021-07-02 06:56:00,678524160,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.84,63,1306
2021-07-02 06:56:30,678524190,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.84,63,1313
2021-07-02 06:57:00,678524220,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,63,1308
2021-07-02 06:57:30,678524250,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,67,1311
2021-07-02 06:58:00,678524280,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.84,63,1294
2021-07-02 06:58:30,678524310,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,67,1316
2021-07-02 06:59:00,678524340,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.84,70,1308
2021-07-02 06:59:30,678524370,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,61,1291
2021-07-02 07:00:00,678524400,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.85,61,1311
2021-07-02 07:00:30,678524430,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.84,63,1333
2021-07-02 07:01:00,678524460,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,67,1321
2021-07-02 07:01:30,678524490,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,61,1316
2021-07-02 07:02:00,678524520,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,61,1308
2021-07-02 07:02:30,678524550,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,67,1323
2021-07-02 07:03:00,678524580,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.85,61,1306
2021-07-02 07:03:30,678524610,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.85,61,1306
2021-07-02 07:04:00,678524640,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,70,1325
2021-07-02 07:04:30,678524670,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.84,63,1316
2021-07-02 07:05:00,678524700,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.84,63,1308
2021-07-02 07:05:30,678524730,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.85,61,1313
2021-07-02 07:06:00,678524760,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.85,61,1306
2021-07-02 07:06:30,678524790,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.84,63,1333
2021-07-02 07:07:00,678524820,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.84,61,1318
2021-07-02 07:07:30,678524850,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.84,63,1321
2021-07-02 07:08:00,678524880,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.85,56,1311
2021-07-02 07:08:30,678524910,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.85,61,1316
2021-07-02 07:09:00,678524940,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,61,1335
2021-07-02 07:09:30,678524970,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.84,61,1335
2021-07-02 07:10:00,678525000,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.85,58,1318
2021-07-02 07:10:30,678525030,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.85,58,1318
2021-07-02 07:11:00,678525060,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.85,56,1338
2021-07-02 07:11:30,678525090,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.84,61,1342
2021-07-02 07:12:00,678525120,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.85,50,1318
2021-07-02 07:12:30,678525150,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,58,1330
2021-07-02 07:13:00,678525180,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,56,1330
2021-07-02 07:13:30,678525210,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.84,61,1335
2021-07-02 07:14:00,678525240,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.85,58,1340
2021-07-02 07:14:30,678525270,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,58,1330
2021-07-02 07:15:00,678525300,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.84,61,1338
2021-07-02 07:15:30,678525330,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.84,61,1342
2021-07-02 07:16:00,678525360,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.85,58,1328
2021-07-02 07:16:30,678525390,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,58,1333
2021-07-02 07:17:00,678525420,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.85,61,1355
2021-07-02 07:17:30,678525450,168,168,0.0,0.0,0.0,73.1,73.0,100.0,76.3,73.1,73.0,29.85,50,1338
2021-07-02 07:18:00,678525480,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.85,58,1352
2021-07-02 07:18:30,678525510,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,61,1338
2021-07-02 07:19:00,678525540,168,168,0.0,0.0,0.0,73.3,73.4,100.0,76.8,73.3,73.4,29.85,58,1367
2021-07-02 07:19:30,678525570,168,168,0.0,0.0,0.0,73.1,73.0,100.0,76.3,73.1,73.0,29.86,50,1335
2021-07-02 07:20:00,678525600,168,168,0.0,0.0,0.0,73.3,73.2,100.0,76.6,73.3,73.2,29.85,53,1352
2021-07-02 07:20:30,678525630,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.85,53,1347
2021-07-02 07:21:00,678525660,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.85,53,1333
2021-07-02 07:21:30,678525690,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,56,1330
2021-07-02 07:22:00,678525720,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.85,53,1330
2021-07-02 07:22:30,678525750,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,58,1330
2021-07-02 07:23:00,678525780,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,56,1333
2021-07-02 07:23:30,678525810,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,58,1330
2021-07-02 07:24:00,678525840,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.85,56,1338
2021-07-02 07:24:30,678525870,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.85,56,1350
2021-07-02 07:25:00,678525900,169,169,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.85,53,1318
2021-07-02 07:25:30,678525930,169,169,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.85,53,1328
2021-07-02 07:26:00,678525960,169,169,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.85,56,1338
2021-07-02 07:26:30,678525990,169,169,0.0,0.0,0.0,73.1,73.0,100.0,76.3,73.1,73.0,29.85,53,1342
2021-07-02 07:27:00,678526020,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.85,53,1347
2021-07-02 07:27:30,678526050,169,169,0.0,0.0,0.0,73.4,73.4,100.0,76.8,73.4,73.4,29.86,45,1352
2021-07-02 07:28:00,678526080,169,169,0.0,0.0,0.0,73.5,73.4,100.0,76.8,73.5,73.4,29.85,53,1367
2021-07-02 07:28:30,678526110,168,168,0.0,0.0,0.0,73.5,73.6,100.0,77.2,73.5,73.6,29.85,53,1377
2021-07-02 07:29:00,678526140,168,168,0.0,0.0,0.0,73.3,73.4,100.0,76.8,73.3,73.4,29.85,53,1357
2021-07-02 07:29:30,678526170,168,168,0.0,0.0,0.0,73.4,73.4,100.0,76.8,73.4,73.4,29.86,48,1359
2021-07-02 07:30:00,678526200,168,168,0.0,0.0,0.0,73.5,73.6,100.0,77.2,73.5,73.6,29.86,50,1372
2021-07-02 07:30:30,678526230,168,168,0.0,0.0,0.0,73.5,73.4,100.0,76.8,73.5,73.4,29.86,50,1364
2021-07-02 07:31:00,678526260,168,168,0.0,0.0,0.0,73.9,73.9,100.0,77.7,73.9,73.9,29.85,50,1396
2021-07-02 07:31:30,678526290,168,168,0.0,0.0,0.0,73.6,73.6,100.0,77.2,73.6,73.6,29.85,53,1379
2021-07-02 07:32:00,678526320,168,168,0.0,0.0,0.0,73.5,73.6,100.0,77.2,73.5,73.6,29.86,50,1372
2021-07-02 07:32:30,678526350,168,168,0.0,0.0,0.0,73.9,73.9,100.0,77.7,73.9,73.9,29.86,48,1396
2021-07-02 07:33:00,678526380,168,168,0.0,0.0,0.0,73.5,73.4,100.0,76.8,73.5,73.4,29.85,50,1364
2021-07-02 07:33:30,678526410,168,168,0.0,0.0,0.0,73.6,73.6,100.0,77.2,73.6,73.6,29.86,48,1374
2021-07-02 07:34:00,678526440,168,168,0.0,0.0,0.0,73.5,73.6,100.0,77.2,73.5,73.6,29.86,48,1367
2021-07-02 07:34:30,678526470,168,168,0.0,0.0,0.0,73.3,73.4,100.0,76.8,73.3,73.4,29.86,48,1352
2021-07-02 07:35:00,678526500,168,168,0.0,0.0,0.0,73.3,73.2,100.0,76.6,73.3,73.2,29.86,48,1345
2021-07-02 07:35:30,678526530,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.86,48,1340
2021-07-02 07:36:00,678526560,168,168,0.0,0.0,0.0,73.2,73.2,100.0,76.6,73.2,73.2,29.86,48,1340
2021-07-02 07:36:30,678526590,168,168,0.0,0.0,0.0,73.3,73.4,100.0,76.8,73.3,73.4,29.86,45,1350
2021-07-02 07:37:00,678526620,169,169,0.0,0.0,0.0,73.6,73.6,100.0,77.2,73.6,73.6,29.86,50,1377
2021-07-02 07:37:30,678526650,168,168,0.0,0.0,0.0,73.7,73.8,100.0,77.5,73.7,73.8,29.86,50,1386
2021-07-02 07:38:00,678526680,168,168,0.0,0.0,0.0,73.7,73.6,100.0,77.2,73.7,73.6,29.86,48,1377
2021-07-02 07:38:30,678526710,168,168,0.0,0.0,0.0,73.7,73.6,100.0,77.2,73.7,73.6,29.86,45,1372
2021-07-02 07:39:00,678526740,169,169,0.0,0.0,0.0,73.3,73.2,100.0,76.6,73.3,73.2,29.86,50,1352
2021-07-02 07:39:30,678526770,169,169,0.0,0.0,0.0,73.5,73.6,100.0,77.2,73.5,73.6,29.86,48,1367
2021-07-02 07:40:00,678526800,169,169,0.0,0.0,0.0,73.6,73.6,100.0,77.2,73.6,73.6,29.85,53,1377
2021-07-02 07:40:30,678526830,168,168,0.0,0.0,0.0,73.8,73.8,100.0,77.5,73.8,73.8,29.86,48,1384
2021-07-02 07:41:00,678526860,168,168,0.0,0.0,0.0,74.1,74.1,100.0,78.1,74.1,74.1,29.86,45,1406
2021-07-02 07:41:30,678526890,168,168,0.0,0.0,0.0,74.2,74.1,100.0,78.1,74.2,74.1,29.87,41,1411
2021-07-02 07:42:00,678526920,168,168,0.0,0.0,0.0,74.2,74.1,100.0,78.1,74.2,74.1,29.86,45,1413
2021-07-02 07:42:30,678526950,169,169,0.0,0.0,0.0,74.1,74.1,100.0,78.1,74.1,74.1,29.86,48,1411
2021-07-02 07:43:00,678526980,169,169,0.0,0.0,0.0,74.4,74.3,100.0,78.3,74.4,74.3,29.85,50,1433
2021-07-02 07:43:30,678527010,169,169,0.0,0.0,0.0,74.1,74.1,100.0,78.1,74.1,74.1,29.86,45,1403
2021-07-02 07:44:00,678527040,169,169,0.0,0.0,0.0,73.9,73.9,100.0,77.7,73.9,73.9,29.86,48,1396
2021-07-02 07:44:30,678527070,168,168,0.0,0.0,0.0,73.9,73.9,100.0,77.7,73.9,73.9,29.86,45,1391
2021-07-02 07:45:00,678527100,168,168,0.0,0.0,0.0,74.1,74.1,100.0,78.1,74.1,74.1,29.86,48,1413
2021-07-02 07:45:30,678527130,168,168,0.0,0.0,0.0,74.2,74.3,100.0,78.3,74.2,74.3,29.86,48,1423
2021-07-02 07:46:00,678527160,168,168,0.0,0.0,0.0,74.4,74.5,100.0,78.6,74.4,74.5,29.86,48,1435
2021-07-02 07:46:30,678527190,168,168,0.0,0.0,0.0,74.3,74.3,100.0,78.3,74.3,74.3,29.86,48,1423
2021-07-02 07:47:00,678527220,168,168,0.0,0.0,0.0,74.2,74.3,100.0,78.3,74.2,74.3,29.86,50,1423
2021-07-02 07:47:30,678527250,168,168,0.0,0.0,0.0,74.1,74.1,100.0,78.1,74.1,74.1,29.86,48,1408
2021-07-02 07:48:00,678527280,168,168,0.0,0.0,0.0,74.4,74.5,100.0,78.6,74.4,74.5,29.86,48,1435
2021-07-02 07:48:30,678527310,168,168,0.0,0.0,0.0,74.4,74.5,100.0,78.6,74.4,74.5,29.86,48,1435
2021-07-02 07:49:00,678527340,168,168,0.0,0.0,0.0,74.4,74.5,100.0,78.6,74.4,74.5,29.86,48,1433
2021-07-02 07:49:30,678527370,168,168,0.0,0.0,0.0,74.7,74.7,100.0,78.8,74.7,74.7,29.86,45,1453
2021-07-02 07:50:00,678527400,168,168,0.0,0.0,0.0,74.9,75.0,100.0,79.3,74.9,75.0,29.86,48,1475
2021-07-02 07:50:30,678527430,168,168,0.0,0.0,0.0,74.8,74.8,100.0,79.2,74.8,74.8,29.86,45,1463
2021-07-02 07:51:00,678527460,168,168,0.0,0.0,0.0,75.0,75.0,100.0,79.3,75.0,75.0,29.86,48,1477
2021-07-02 07:51:30,678527490,168,168,0.0,0.0,0.0,75.1,75.0,100.0,79.3,75.1,75.0,29.86,50,1490
2021-07-02 07:52:00,678527520,168,168,0.0,0.0,0.0,75.0,75.0,100.0,79.3,75.0,75.0,29.86,50,1485
2021-07-02 07:52:30,678527550,168,168,0.0,0.0,0.0,74.9,74.8,100.0,79.2,74.9,74.8,29.86,48,1470
2021-07-02 07:53:00,678527580,168,168,0.0,0.0,0.0,75.1,75.0,100.0,79.3,75.1,75.0,29.86,45,1480
2021-07-02 07:53:30,678527610,168,168,0.0,0.0,0.0,74.7,74.7,100.0,78.8,74.7,74.7,29.86,48,1458
2021-07-02 07:54:00,678527640,168,168,0.0,0.0,0.0,75.2,75.2,100.0,79.7,75.2,75.2,29.87,41,1485
2021-07-02 07:54:30,678527670,168,168,0.0,0.0,0.0,74.9,75.0,100.0,79.3,74.9,75.0,29.86,48,1475
2021-07-02 07:55:00,678527700,168,168,0.0,0.0,0.0,74.9,74.8,100.0,79.2,74.9,74.8,29.86,50,1472
2021-07-02 07:55:30,678527730,168,168,0.0,0.0,0.0,75.1,75.2,100.0,79.7,75.1,75.2,29.86,45,1487
2021-07-02 07:56:00,678527760,168,168,0.0,0.0,0.0,75.1,75.0,100.0,79.3,75.1,75.0,29.86,48,1485
2021-07-02 07:56:30,678527790,168,168,0.0,0.0,0.0,74.9,74.8,100.0,79.2,74.9,74.8,29.86,48,1470
2021-07-02 07:57:00,678527820,168,168,0.0,0.0,0.0,74.8,74.8,100.0,79.2,74.8,74.8,29.86,45,1463
2021-07-02 07:57:30,678527850,168,168,0.0,0.0,0.0,74.8,74.8,100.0,79.2,74.8,74.8,29.86,41,1455
2021-07-02 07:58:00,678527880,168,168,0.0,0.0,0.0,74.9,74.8,100.0,79.2,74.9,74.8,29.86,48,1470
